Method,Density,Voronoi,Moran,Local Balance,score_0_0,IB_value,SBLB_value,method
"K-Means (1, 1)",0.0137009666208785,0.1355254123898913,-0.2707150120470972,0.3048183993977545,,,,
"K-Means (1, 1)",-0.4590658767378295,0.0983032650253729,-0.0839663470691889,0.4366233410573016,,,,
"K-Means (1, 1)",-0.3961548408982369,0.1233872365906635,-0.1016815831833797,0.6622639478871998,,,,
"K-Means (1, 1)",-0.458620374083813,0.1683609689934656,-0.0981713796623982,0.6077260769437102,,,,
"K-Means (1, 1)",0.0229906262885997,0.1102295500930801,-0.1172375713631539,0.214770199572788,,,,
"K-Means (1, 1)",-0.4046623319124508,0.1233872365906635,-0.1016815831833797,0.6622639478871998,,,,
"K-Means (1, 1)",-0.3773892298362175,0.0870939868503964,-0.104432985675517,0.5253321161528819,,,,
"K-Means (1, 1)",-0.3738918867794079,0.0891336712878735,-0.146348424474407,0.4513943083666533,,,,
"K-Means (1, 1)",-0.1023006430338317,0.0226368291310456,-0.1510755736575717,0.4718093151964531,,,,
"K-Means (1, 1)",-0.0566909577602194,0.0359488110486364,-0.1162081067592036,0.4782650746298689,,,,
"K-Means (1, 1)",-0.5019172227369747,0.1032452246210566,-0.0437074231936988,0.5265975257540224,,,,
"K-Means (1, 1)",-0.0170141805511319,0.0712326798852331,-0.1412253785312489,0.3401196331588443,,,,
"K-Means (1, 1)",-0.2192402557036696,0.081906719792829,-0.1464482218318835,0.6398429833220066,,,,
"K-Means (1, 1)",-0.4256159173825826,0.103648621451959,-0.0921656200129822,0.4824965357170772,,,,
"K-Means (1, 1)",-0.4915219849407199,0.1874676330395801,-0.0436288000645715,0.598054923242371,,,,
"K-Means (1, 1)",-0.0044119053580065,0.1355254123898913,-0.2738174111956947,0.3162934518303839,,,,
"K-Means (1, 1)",0.0051027009325141,0.1355254123898913,-0.2390025307022129,0.2529642212466763,,,,
"K-Means (1, 1)",-0.3186618144838707,0.1858788694878926,-0.1021773079940172,0.6248872826010058,,,,
"K-Means (1, 1)",-0.3516402317046454,0.0751595121311793,-0.1068751806946608,0.4907272506880458,,,,
"K-Means (1, 1)",-0.0122186018239526,0.1174184055683183,-0.2212694985385471,0.3099633550175984,,,,
"K-Means (1, 1)",0.063874099709547,0.1171023922896724,-0.191370006693851,0.3144058118670401,,,,
"K-Means (1, 1)",-0.3228665630723057,0.1083653467662866,-0.0976096290450834,0.6079686775016973,,,,
"K-Means (1, 1)",-0.0122876582185916,0.107932452429486,-0.1404229512339495,0.2210842969781678,,,,
"K-Means (1, 1)",-0.0057805903015453,0.1323579053670208,-0.2353923358038094,0.2846219297149902,,,,
"K-Means (1, 1)",-0.4800632670639,0.0886865119965154,-0.0875610575700286,0.5051706899361831,,,,
"K-Means (1, 1)",-0.2900812583631247,0.0739442852586452,-0.2083582185729005,0.5152589696021204,,,,
"K-Means (1, 1)",0.0384588771857474,0.099636215252727,-0.0549598372948364,0.2177355732649687,,,,
"K-Means (1, 1)",0.0157077037289548,0.119885036736483,-0.2261714484871,0.282372607955721,,,,
"K-Means (1, 1)",0.0540255517711514,0.1210587033310666,-0.2109046884398055,0.2685159798167408,,,,
"K-Means (1, 1)",0.0273148424402782,0.1289562015237789,-0.2444911360797688,0.3261179689547567,,,,
"K-Means (1, 1)",-0.3241177686056888,0.0839920148888345,-0.150608061963756,0.4872818275096195,,,,
"K-Means (1, 1)",-0.3063512827529435,0.1181819592085275,-0.1969043081908305,0.561215422400918,,,,
"K-Means (1, 1)",-0.3306161324862022,0.0848891814006444,-0.1450759558411013,0.4275163647338158,,,,
"K-Means (1, 1)",0.0998894402240209,0.1130328702347586,-0.1778650013991339,0.3504745071200716,,,,
"K-Means (1, 1)",-0.2130210619129301,0.1431249701118472,-0.0880017409905359,0.6888487493659,,,,
"K-Means (1, 1)",0.058765694104851,0.1321566004673856,-0.2057086811693578,0.3371497310860732,,,,
"K-Means (1, 1)",-0.2182658993108382,0.0472043977438109,-0.1853207776527233,0.4760758144229614,,,,
"K-Means (1, 1)",0.0177268490420653,0.1628559201449533,-0.0973420075616423,0.2865970152396588,,,,
"K-Means (1, 1)",0.0268484396527692,0.1289562015237789,-0.2444911360797688,0.3261179689547567,,,,
"K-Means (1, 1)",0.0205826401834789,0.1102295500930801,-0.1172375713631539,0.214770199572788,,,,
"K-Means (1, 1)",-0.0111620971176034,0.107932452429486,-0.1408986556947829,0.2152078246822014,,,,
"K-Means (1, 1)",-0.4396022807503634,0.109790594522116,-0.1276599935698745,0.5144004108516286,,,,
"K-Means (1, 1)",-0.4565991924046828,0.0775323599949832,-0.1325482856306746,0.5154355234208712,,,,
"K-Means (1, 1)",0.0378941068080448,0.1321566004673856,-0.2502630829300911,0.3109349202087946,,,,
"K-Means (1, 1)",0.0530729870193084,0.0996616506137986,-0.0564567396872919,0.2367576855984411,,,,
"K-Means (1, 1)",-0.0129526327706686,0.1174184055683183,-0.2212694985385471,0.3099633550175984,,,,
"K-Means (1, 1)",-0.4136197545217069,0.1278941163421395,-0.17680762620611,0.6309149442100305,,,,
"K-Means (1, 1)",0.0106160783579489,0.1355254123898913,-0.2268344026483711,0.2571018648430531,,,,
"K-Means (1, 1)",0.0294660399010473,0.1289562015237789,-0.2448868148673435,0.3281275074851658,,,,
"K-Means (1, 1)",-0.4083236320636892,0.0628073188635361,-0.1291379465881301,0.5676896640809144,,,,
"K-Means (1, 1)",-0.4188174364891599,0.0866467194682538,-0.1502583206767449,0.4483088966558698,,,,
"K-Means (1, 1)",0.0125468513864848,0.1355254123898913,-0.2268344026483711,0.2571018648430531,,,,
"K-Means (1, 1)",0.0051027009325141,0.1355254123898913,-0.2390025307022129,0.2529642212466763,,,,
"K-Means (1, 1)",0.0296408788549292,0.1289562015237789,-0.248197964996407,0.3277093440922527,,,,
"K-Means (1, 1)",-0.4250222524968109,0.103648621451959,-0.0921656200129822,0.4824965357170772,,,,
"K-Means (1, 1)",-0.2932976308268777,0.0739442852586452,-0.2083582185729005,0.5152589696021204,,,,
"K-Means (1, 1)",-0.4486133057190331,0.0982423775516839,-0.1111363752322128,0.4409048564617042,,,,
"K-Means (1, 1)",0.0306858518928945,0.1355254123898913,-0.2053506269278737,0.2799104442421259,,,,
"K-Means (1, 1)",-0.3339348235689507,0.1091976406869624,-0.0989293608858718,0.5986350676098435,,,,
"K-Means (1, 1)",0.0036204675017885,0.1355254123898913,-0.2390025307022129,0.2529642212466763,,,,
"K-Means (1, 1)",-0.5036807147820013,0.0969382277224869,-0.042512658211766,0.4933913741160415,,,,
"K-Means (1, 1)",0.1008910383185474,0.1130328702347586,-0.172916688847942,0.3755250599380566,,,,
"K-Means (1, 1)",0.0308431258806017,0.1289562015237789,-0.2498985410822658,0.3238521781415538,,,,
"K-Means (1, 1)",-0.2878843294578989,0.1939998663727913,-0.0978058839307757,0.6545589685995322,,,,
"K-Means (1, 1)",-0.3634535628452221,0.0891336712878735,-0.146348424474407,0.4513943083666533,,,,
"K-Means (1, 1)",0.0384588771857474,0.099636215252727,-0.0549598372948364,0.2177355732649687,,,,
"K-Means (1, 1)",-0.3060701557358274,0.1467365711458625,-0.1457062347413211,0.6058494663646112,,,,
"K-Means (1, 1)",0.0095970915997045,0.1355254123898913,-0.2412575101462127,0.2945052284471264,,,,
"K-Means (1, 1)",-0.223582599329588,0.0834722933210796,-0.1500189348049302,0.5721585210126904,,,,
"K-Means (1, 1)",0.052366631571893,0.1210587033310666,-0.2109046884398055,0.2685159798167408,,,,
"K-Means (1, 1)",-0.2937102421648346,0.0739442852586452,-0.2083582185729005,0.5152589696021204,,,,
"K-Means (1, 1)",0.0124291277985875,0.1078912681769178,-0.1641657010406369,0.2024924056434942,,,,
"K-Means (1, 1)",-0.0015798407488857,0.1008746575392748,-0.1244921046948517,0.2473291540388199,,,,
"K-Means (1, 1)",0.0056203120379416,0.1255994857972342,-0.2511031107616849,0.348282605467117,,,,
"K-Means (1, 1)",-0.3733487487945743,0.0891336712878735,-0.146348424474407,0.4513943083666533,,,,
"K-Means (1, 1)",0.0569615013956602,0.1260638681300925,-0.2259223596718312,0.3634216702194272,,,,
"K-Means (1, 1)",0.0289189441605215,0.1289562015237789,-0.2498985410822658,0.3238521781415538,,,,
"K-Means (1, 1)",0.0384588771857474,0.099636215252727,-0.0549598372948364,0.2177355732649687,,,,
"K-Means (1, 1)",0.032923457352422,0.1289562015237789,-0.2331126660237973,0.2943924202357174,,,,
"K-Means (1, 1)",0.0306858518928945,0.1355254123898913,-0.2053506269278737,0.2799104442421259,,,,
"K-Means (1, 1)",-0.002367884528025,0.1072925899183747,-0.1867728686610557,0.3162426591941476,,,,
"K-Means (1, 1)",-0.3493035932738367,0.0699537428782034,-0.1232803412626943,0.4884797721393694,,,,
"K-Means (1, 1)",-0.368385206074108,0.0751595121311793,-0.1068751806946608,0.4907272506880458,,,,
"K-Means (1, 1)",0.0336000041364665,0.1289562015237789,-0.2331126660237973,0.2943924202357174,,,,
"K-Means (1, 1)",-0.3477616744640943,0.0680040177664677,-0.0242923508593973,0.4888857920702721,,,,
"K-Means (1, 1)",-0.3604630907482397,0.0674454998054366,-0.0410890231313808,0.4890045918650327,,,,
"K-Means (1, 1)",-0.379046019782976,0.0870939868503964,-0.104432985675517,0.5253321161528819,,,,
"K-Means (1, 1)",-0.3771008903786996,0.049559840337754,-0.144071334533329,0.5663182665659466,,,,
"K-Means (1, 1)",0.0144623311388477,0.119885036736483,-0.2261714484871,0.282372607955721,,,,
"K-Means (1, 1)",0.0294660399010473,0.1289562015237789,-0.2448868148673435,0.3281275074851658,,,,
"K-Means (1, 1)",-0.3251769966482506,0.0796377629574985,-0.1552769062049515,0.4381894376673532,,,,
"K-Means (1, 1)",0.0377906727012625,0.0935027811691213,-0.0616439422079427,0.2344143821992172,,,,
"K-Means (1, 1)",-0.332288186084945,0.1858788694878926,-0.1021773079940172,0.6248872826010058,,,,
"K-Means (1, 1)",-0.3161024726528047,0.1122609420556386,-0.1623952166237937,0.3831045431650809,,,,
"K-Means (1, 1)",0.0342012768967592,0.0946347711149667,-0.0537503495469336,0.1987037547496892,,,,
"K-Means (1, 1)",-0.4390603292532419,0.0925753043154812,-0.1392536061432047,0.5408113513001278,,,,
"K-Means (1, 1)",0.060226082712126,0.1145985431951459,-0.0589950704470762,0.3243250644964998,,,,
"K-Means (1, 1)",-0.3896908200495143,0.1063492296767475,-0.1097493192184261,0.5137437646439074,,,,
"K-Means (1, 1)",-0.4198734731080699,0.0482040479780952,-0.077725145799241,0.4110447709422027,,,,
"K-Means (1, 1)",-0.4332215978037502,0.1102008989833296,-0.1270499263482426,0.51629997786858,,,,
"K-Means (1, 1)",-0.0022311525588453,0.1072925899183747,-0.1867728686610557,0.3162426591941476,,,,
"K-Means (1, 1)",-0.3460621092274809,0.0699537428782034,-0.1232803412626943,0.4884797721393694,,,,
"K-Means (1, 1)",-0.0014845531313918,0.1008746575392748,-0.1244921046948517,0.2473291540388199,,,,
"K-Means (1, 1)",-0.4426350452991275,0.0689866404688718,-0.1188284606111426,0.5795311428910054,,,,
"K-Means (1, 1)",-0.3004939899028658,0.1181819592085275,-0.1969043081908305,0.561215422400918,,,,
"K-Means (1, 1)",0.0527199574332113,0.1321566004673856,-0.2446840599957881,0.3280483483153117,,,,
"K-Means (1, 1)",-0.4551697887376335,0.1683609689934656,-0.0981713796623982,0.6077260769437102,,,,
"K-Means (1, 1)",0.0175693571946836,0.1628559201449533,-0.0963434497590986,0.213726573045049,,,,
"K-Means (1, 1)",-0.3241177686056888,0.0839920148888345,-0.150608061963756,0.4872818275096195,,,,
"K-Means (1, 1)",-0.4660554598435164,0.0760433933076439,-0.1088410784604257,0.5168419997650667,,,,
"K-Means (1, 1)",-0.3994697707598097,0.1856042363320744,-0.1068691686070859,0.6172466392364386,,,,
"K-Means (1, 1)",0.0530729870193084,0.0996616506137986,-0.0564567396872919,0.2367576855984411,,,,
"K-Means (1, 1)",0.1008910383185474,0.1130328702347586,-0.172916688847942,0.3755250599380566,,,,
"K-Means (1, 1)",-0.0170141805511319,0.0712326798852331,-0.1412253785312489,0.3401196331588443,,,,
"K-Means (1, 1)",-0.3604495435983481,0.0717019451703807,-0.1127138046327045,0.526355967554865,,,,
"K-Means (1, 1)",-0.3936613551890939,0.0960925467717321,-0.1324108244368231,0.479052237462029,,,,
"K-Means (1, 1)",-0.3251471291945471,0.1091976406869624,-0.0989293608858718,0.5986350676098435,,,,
"K-Means (1, 1)",-0.2582228973625391,0.2561669697620489,-0.0247985250978565,0.6109821241290128,,,,
"K-Means (1, 1)",-0.4931469000391852,0.1792442647206768,-0.0430344246607154,0.5961488823238847,,,,
"K-Means (1, 1)",-0.1023006430338317,0.0226368291310456,-0.1510755736575717,0.4718093151964531,,,,
"K-Means (1, 1)",-0.4176645961875169,0.1182259657957763,-0.1062218702897146,0.624543724836624,,,,
"K-Means (1, 1)",-0.3594535072339507,0.0680040177664677,-0.0242923508593973,0.4888857920702721,,,,
"K-Means (1, 1)",-0.3865967915409956,0.0870939868503964,-0.104432985675517,0.5253321161528819,,,,
"K-Means (1, 1)",0.0183775383020545,0.1628559201449533,-0.0963434497590986,0.213726573045049,,,,
"K-Means (1, 1)",-0.3405698676383875,0.1778966068200953,-0.113035567553631,0.541567632978267,,,,
"K-Means (1, 1)",-0.3851775584768518,0.0736889812774848,-0.1231394900048878,0.4416782177424285,,,,
"K-Means (1, 1)",-0.3604630907482397,0.0674454998054366,-0.0410890231313808,0.4890045918650327,,,,
"K-Means (1, 1)",-0.2636535765129416,0.1083086762173123,-0.1975904001364068,0.6102178560657145,,,,
"K-Means (1, 1)",-0.5187834061470276,0.0857712192655314,-0.0850263758750211,0.5153539615791854,,,,
"K-Means (1, 1)",-0.3297191717568443,0.1834246016794131,-0.1038356097024814,0.6246163368480625,,,,
"K-Means (1, 1)",0.0067815527703127,0.1355254123898913,-0.2390025307022129,0.2529642212466763,,,,
"K-Means (1, 1)",0.0326681199490434,0.1355254123898913,-0.2053506269278737,0.2799104442421259,,,,
"K-Means (1, 1)",-0.3194463755601157,0.1532245199171565,-0.1453612255014194,0.5950728787997851,,,,
"K-Means (1, 1)",-0.2182658993108382,0.0472043977438109,-0.1853207776527233,0.4760758144229614,,,,
"K-Means (1, 1)",-0.2932976308268777,0.0739442852586452,-0.2083582185729005,0.5152589696021204,,,,
"K-Means (1, 1)",-0.292661676408012,0.0359694488860401,-0.1486404049441552,0.6320965601431479,,,,
"K-Means (1, 1)",-0.3161024726528047,0.1122609420556386,-0.1623952166237937,0.3831045431650809,,,,
"K-Means (1, 1)",-0.4603334986324447,0.0983032650253729,-0.0839663470691889,0.4366233410573016,,,,
"K-Means (1, 1)",-0.3733552409590831,0.0674454998054366,-0.0410890231313808,0.4890045918650327,,,,
"K-Means (1, 1)",0.0344994785842654,0.1355254123898913,-0.2114030724995469,0.3358081128482374,,,,
"K-Means (1, 1)",-0.0076947301168966,0.1323579053670208,-0.2353923358038094,0.2846219297149902,,,,
"K-Means (1, 1)",0.0104861714982247,0.1255994857972342,-0.2633119290120336,0.3177331829878402,,,,
"K-Means (1, 1)",-0.0076947301168966,0.1323579053670208,-0.2353923358038094,0.2846219297149902,,,,
"K-Means (1, 1)",-0.457061207925534,0.1683609689934656,-0.0981713796623982,0.6077260769437102,,,,
"K-Means (1, 1)",-0.2693986796181585,0.0369606794802628,-0.2212472302758861,0.3659584515426609,,,,
"K-Means (1, 1)",-0.0100294417938922,0.107932452429486,-0.1408986556947829,0.2152078246822014,,,,
"K-Means (1, 1)",0.0296408788549292,0.1289562015237789,-0.248197964996407,0.3277093440922527,,,,
"K-Means (1, 1)",-0.4951868307496529,0.0978111374762932,-0.0542906687863712,0.4242023128246218,,,,
"K-Means (1, 1)",-0.4027974770550055,0.0628073188635361,-0.1291379465881301,0.5676896640809144,,,,
"K-Means (1, 1)",-0.2182658993108382,0.0472043977438109,-0.1853207776527233,0.4760758144229614,,,,
"K-Means (1, 1)",0.0029260737219825,0.1108455307549046,-0.1217290324825026,0.219590449389397,,,,
"K-Means (1, 1)",-0.456652120581338,0.1516615276581087,-0.0842095547152437,0.614915210395229,,,,
"K-Means (1, 1)",-0.4027974770550055,0.0628073188635361,-0.1291379465881301,0.5676896640809144,,,,
"K-Means (1, 1)",-0.004572431890682,0.1355254123898913,-0.2601087517688739,0.3431745584448947,,,,
"K-Means (1, 1)",0.0696718649419031,0.1210587033310666,-0.2166394177208978,0.310233330439786,,,,
"K-Means (1, 1)",0.0837215209264221,0.1289562015237789,-0.2025023068325905,0.3610225915340455,,,,
"K-Means (1, 1)",0.0525284228102627,0.1289562015237789,-0.2235701397776961,0.3727877026866088,,,,
"K-Means (1, 1)",0.0362679955410696,0.0935027811691213,-0.0616439422079427,0.2344143821992172,,,,
"K-Means (1, 1)",-0.3060701557358274,0.1467365711458625,-0.1457062347413211,0.6058494663646112,,,,
"K-Means (1, 1)",-0.4046636430332481,0.1233872365906635,-0.1016815831833797,0.6622639478871998,,,,
"K-Means (1, 1)",0.0626652773568146,0.1234308328945648,-0.2153347641983009,0.3189524505649205,,,,
"K-Means (1, 1)",-0.4544126261215407,0.1683609689934656,-0.0981713796623982,0.6077260769437102,,,,
"K-Means (1, 1)",-0.4285618859856988,0.0746530733165357,-0.0883871483955763,0.4063561868163499,,,,
"K-Means (1, 1)",0.0344994785842654,0.1355254123898913,-0.2114030724995469,0.3358081128482374,,,,
"K-Means (1, 1)",0.0580210808094418,0.1145985431951459,-0.0589950704470762,0.3243250644964998,,,,
"K-Means (1, 1)",-0.4775065280932868,0.0689866404688718,-0.1346136611932337,0.5092680910738082,,,,
"K-Means (1, 1)",0.0023063839819843,0.1108455307549046,-0.1217290324825026,0.219590449389397,,,,
"K-Means (1, 1)",-0.4038582492395319,0.0864631411392976,-0.1283938770015749,0.4444670991389672,,,,
"K-Means (1, 1)",0.0156529635913382,0.1135802565018994,-0.0665949957557048,0.3055859460670068,,,,
"K-Means (1, 1)",-0.3936613551890939,0.0960925467717321,-0.1324108244368231,0.479052237462029,,,,
"K-Means (1, 1)",0.0488570901840916,0.1210587033310666,-0.2109046884398055,0.2685159798167408,,,,
"K-Means (1, 1)",-0.469964801137498,0.0760433933076439,-0.1088410784604257,0.5168419997650667,,,,
"K-Means (1, 1)",0.0051027009325141,0.1355254123898913,-0.2390025307022129,0.2529642212466763,,,,
"K-Means (1, 1)",-0.4275486813850147,0.0746530733165357,-0.0883871483955763,0.4063561868163499,,,,
"K-Means (1, 1)",0.0987917215847732,0.1130328702347586,-0.172916688847942,0.3755250599380566,,,,
"K-Means (1, 1)",0.0353421776701106,0.1069738076551072,-0.1573887278403367,0.2176398815988999,,,,
"K-Means (1, 1)",-0.3775189856260296,0.0553334881830699,-0.1347098598766653,0.5566824650729908,,,,
"K-Means (1, 1)",-0.4094995058122487,0.1856042363320744,-0.1068691686070859,0.6172466392364386,,,,
"K-Means (1, 1)",0.0628298057957395,0.1171023922896724,-0.191370006693851,0.3144058118670401,,,,
"K-Means (1, 1)",-0.3185272780618485,0.0883983967995232,-0.0875547742146804,0.5447825610084708,,,,
"K-Means (1, 1)",-0.327404223913128,0.1834246016794131,-0.1034980708053497,0.6327914108650861,,,,
"K-Means (1, 1)",-0.3642370115730807,0.0717019451703807,-0.1127138046327045,0.526355967554865,,,,
"K-Means (1, 1)",-0.3939613521312803,0.0903020745336605,-0.1325257115863921,0.4569576516590719,,,,
"K-Means (1, 1)",-0.4574090858724804,0.0775323599949832,-0.1325482856306746,0.5154355234208712,,,,
"K-Means (1, 1)",0.0393381323590889,0.1321566004673856,-0.2537352479890406,0.2961622903484303,,,,
"K-Means (1, 1)",-0.456652120581338,0.1516615276581087,-0.0842095547152437,0.614915210395229,,,,
"K-Means (1, 1)",-0.0016017956705735,0.1008746575392748,-0.1262245762538717,0.2427970779402397,,,,
"K-Means (1, 1)",-0.3775189856260296,0.0553334881830699,-0.1347098598766653,0.5566824650729908,,,,
"K-Means (1, 1)",0.0520214851096332,0.0996616506137986,-0.0564567396872919,0.2367576855984411,,,,
"K-Means (1, 1)",-0.3213920194573937,0.0796377629574985,-0.1506775012518977,0.4377725464965454,,,,
"K-Means (1, 1)",-0.0018341344135099,0.108602886639092,-0.1301503473899039,0.2461791280984617,,,,
"K-Means (1, 1)",0.0295714355685287,0.1355254123898913,-0.2053506269278737,0.2799104442421259,,,,
"K-Means (1, 1)",-0.3247249340944858,0.1532245199171565,-0.1453612255014194,0.5950728787997851,,,,
"K-Means (1, 1)",-0.4658377425368916,0.0792559219400322,-0.1384857380624046,0.5060136607191068,,,,
"K-Means (1, 1)",0.0436350631203751,0.1289562015237789,-0.218547515091685,0.4100672172028802,,,,
"K-Means (1, 1)",-0.0121372739843411,0.1174184055683183,-0.2239841965321904,0.261923988483187,,,,
"K-Means (1, 1)",0.060226082712126,0.1145985431951459,-0.0589950704470762,0.3243250644964998,,,,
"K-Means (1, 1)",-0.4434227837198029,0.2654321227801156,-0.0177890093321026,0.64131935414572,,,,
